Date,Trend,Size Tilt Index,Core Index ,Income ,Credit ,Ethereum,Bitcoin,Litecoin,Polygon ,Coinbase US Equity                                                  ,Gold,NASDAQ 100,VIX Index                                                       ,S&P 500,CAN US Equity                                                   ,MARA US Equity                                                  ,HUT US Equity                                                   ,US 5yr Interest Rate Swap                                     ,Avalanche,Marathon Bond Price ,All Weather Portfolio,Financial Conditions Indicator,AAVE,Cardano,Algorand,Bitcoin Cash ,Maker 
6/14/2019,85.41479186,53.01039007,53.01039007,57.08478575,107.1009334,264.7634231,8698.004815,132.3539877,0.020685101,#N/A,1341.7,7796.66,15.28,2886.98,#N/A,2.32,1.8,1.6934,#N/A,#N/A,91.12862161,99.17211251,0,0.090357641,0,420.4636912,738.3719826
6/17/2019,84.1997903,51.37473888,51.37473888,55.35294923,107.1234281,273.714095,9340.572189,134.23513,0.02167652,#N/A,1339.66,7845.02,15.35,2889.67,#N/A,2.22,1.9269,1.733,#N/A,#N/A,91.84576864,101.1470721,0,0.093340317,0,432.0931973,744.1347011
6/18/2019,84.96144675,51.22127712,51.22127712,55.06913656,107.1463325,263.7022519,9047.132744,135.3514294,0.022482812,#N/A,1346.61,7953.88,15.15,2917.75,#N/A,2.17,1.75,1.7066,#N/A,#N/A,90.94075993,100.1847381,0,0.088729929,0,412.0837478,708.5233492
6/19/2019,85.82099634,52.15433557,52.15433557,56.53190391,107.1709891,268.9368381,9285.055677,136.5390916,0.023052639,#N/A,1360.38,7987.32,14.33,2926.46,#N/A,2.11,1.7791,1.6219,#N/A,#N/A,91.4501974,99.95846221,0,0.089784313,0,415.8483728,718.9563579
6/20/2019,89.00862092,54.60808541,54.60808541,59.30789726,107.197486,272.1375003,9546.719778,135.4996645,0.022461155,#N/A,1388.44,8051.34,14.75,2954.18,#N/A,2.22,2.051,1.6479,#N/A,#N/A,92.12495526,101.931109,0,0.087497611,0,413.7382898,716.304507
6/21/2019,89.91967421,59.58439714,59.58439714,65.58178965,107.2302657,294.8528928,10083.48631,138.4742415,0.021107306,#N/A,1399.63,8031.71,15.4,2950.46,#N/A,2.17,2.0016,1.652,#N/A,#N/A,94.36025647,105.0704366,0,0.089204159,0,438.9948103,742.0913993
6/24/2019,92.74165019,60.37655476,60.37655476,67.06245985,107.2724024,309.7987503,11004.20691,135.2852929,0.020583539,#N/A,1419.72,8005.7,15.26,2945.35,#N/A,2.48,2,1.6087,#N/A,#N/A,95.18601801,110.908227,0,0.096917641,1.410733345,474.1001611,721.3688432
6/25/2019,98.04116932,66.83396366,66.83396366,75.24353128,107.3219055,316.17192,11726.26383,135.6097907,0.019061621,#N/A,1423.44,7884.72,16.28,2917.38,#N/A,2.67,1.99,1.5815,#N/A,#N/A,96.93793241,117.4256044,0,0.095574735,1.566010331,477.055517,751.9935025
6/26/2019,89.23909962,61.1864615,61.1864615,69.79158988,107.3792822,334.0350535,12863.46068,130.9113352,0.017678015,#N/A,1409,7909.97,16.21,2913.78,#N/A,3.45,2.23,1.6534,#N/A,#N/A,100.6221966,125.3696932,0,0.096434363,1.578475905,481.1351546,739.2890222
6/27/2019,93.91152589,60.12943216,60.12943216,68.54260349,107.4407408,293.2150362,11109.79784,114.2850647,0.018997407,#N/A,1409.78,7967.76,15.82,2924.92,#N/A,2.71,1.9446,1.6376,#N/A,#N/A,95.06651442,127.7484815,0,0.084772111,1.398495703,411.7226228,653.218544
6/28/2019,93.4499207,54.05130866,54.05130866,60.55214465,107.4994681,309.4461829,12358.20796,119.3717308,0.01917173,#N/A,1409.55,8006.24,15.08,2941.76,#N/A,2.89,2.06,1.6499,#N/A,#N/A,98.14750977,130.4076641,0,0.088111277,1.437033274,434.276236,712.5298478
7/1/2019,93.95462341,55.56954248,55.56954248,62.34506145,107.5513276,293.8623928,10569.55173,122.6771139,0.02222353,#N/A,1384.19,8091.16,14.06,2964.33,#N/A,2.65,1.972,1.6745,#N/A,#N/A,97.47157712,125.7161963,0,0.083300089,1.339576214,416.2787937,615.755958
7/2/2019,96.51465304,58.70212853,58.70212853,66.77232853,107.5986738,290.5718343,10766.08332,117.9623972,0.019892953,#N/A,1418.65,8109.09,12.93,2973.01,#N/A,2.8,1.8388,1.6211,#N/A,#N/A,97.97628237,121.8643389,0,0.080410067,1.13065945,404.9797866,630.4702366
7/3/2019,94.13485492,60.39676147,60.39676147,69.12181303,107.6460409,302.0572104,11952.02489,121.3690659,0.019169015,#N/A,1418.78,8170.23,12.57,2995.82,#N/A,2.77,1.92,1.6032,#N/A,#N/A,100.6019023,119.8403517,0,0.082387426,1.108730462,421.5952841,666.7569297
7/4/2019,93.94835862,58.36161818,58.36161818,66.47113957,107.6875648,283.4892028,11177.01038,119.7566182,0.018352328,#N/A,1416.08,8170.23,12.57,2995.82,#N/A,2.77,1.92,1.5913,#N/A,#N/A,98.71187129,119.8403517,0,0.077593,1.005465595,401.1072803,669.8506061
7/5/2019,95.96135903,60.87161913,60.87161913,69.54621566,107.7264393,287.858583,10998.3991,118.4821072,0.018123813,#N/A,1399.45,8161.79,13.28,2990.41,#N/A,2.76,1.8773,1.7029,#N/A,#N/A,98.41656019,115.9646274,0,0.07642027,1.123564119,400.3278226,664.9904517
7/8/2019,96.30721328,62.11487787,62.11487787,71.54659477,107.7660423,313.3262905,12319.62288,123.7409355,0.016641276,#N/A,1395.53,8098.38,13.96,2975.95,#N/A,2.85,2.0144,1.7134,#N/A,#N/A,99.98927342,115.4970714,0,0.080419027,1.051051902,419.0703192,724.3579967
7/9/2019,94.33272998,61.48655844,61.48655844,71.99521889,107.8062221,308.3430541,12579.10762,119.3181339,0.016135415,#N/A,1397.61,8141.73,14.09,2979.63,#N/A,2.73,2.02,1.7364,#N/A,#N/A,100.3044231,116.2895728,0,0.078009212,1.040177988,415.6498609,742.0754085
7/10/2019,91.56602209,57.10224868,57.10224868,67.22885095,107.8446303,288.7311578,12106.78293,107.9793467,0.016109217,#N/A,1419.02,8202.53,13.03,2993.07,#N/A,2.64,1.9494,1.7039,#N/A,#N/A,99.32981417,116.2120241,0,0.071548864,1.0256708,389.6008642,688.3757894
7/11/2019,92.83931712,56.90591592,56.90591592,66.71440757,107.8819386,267.5366046,11294.67803,102.2099225,0.014412214,#N/A,1403.81,8196.04,12.93,2999.91,#N/A,2.47,1.818,1.7667,#N/A,#N/A,97.69271855,113.3419439,0,0.064849637,0.858354339,340.6955509,672.6043689
7/12/2019,94.10924348,50.7032754,50.7032754,59.97240856,107.9192516,275.8726002,11813.32372,105.0393156,0.015669659,#N/A,1415.75,8244.15,12.39,3013.77,#N/A,2.37,1.92,1.7478,#N/A,#N/A,98.33709139,112.4627681,0,0.06950857,0.885708054,354.0992375,672.0939756
7/15/2019,91.71715047,49.28034078,49.28034078,58.82399402,107.9547403,230.578358,10926.38027,90.86854261,0.013838398,#N/A,1414.13,8258.19,12.68,3014.3,#N/A,2.34,1.8736,1.7106,#N/A,#N/A,98.74710995,110.4372273,0,0.059446645,0.804746426,316.4542041,590.6867062
7/16/2019,92.10210586,47.08490914,47.08490914,55.26290847,107.9912209,199.001611,9471.140865,79.88265724,0.012039863,#N/A,1406.23,8222.8,12.86,3004.04,#N/A,2.23,1.7006,1.7317,#N/A,#N/A,96.92483748,108.6183574,0,0.051975659,0.643395661,281.5579962,483.2575213
7/17/2019,93.03748369,49.85213604,49.85213604,58.61231926,108.031778,210.9313147,9674.882461,89.90015486,0.013220586,#N/A,1426.57,8185.21,13.97,2984.42,#N/A,2.19,1.72,1.6758,#N/A,#N/A,97.09451763,108.6703166,0,0.055035656,0.669620629,291.1764671,519.4836935
7/18/2019,92.95671913,49.48759608,49.48759608,58.50174289,108.0753384,227.2417943,10679.89069,101.9716036,0.013685266,#N/A,1446.1,8207.24,13.53,2995.11,#N/A,2.28,1.7119,1.6249,#N/A,#N/A,98.48291669,112.2789227,0,0.058897637,0.692329001,316.4027641,568.9899272
7/19/2019,92.6349134,48.93354996,48.93354996,57.85302821,108.122919,221.0313933,10532.20273,98.47280506,0.013430411,#N/A,1425.37,8146.49,14.45,2976.61,#N/A,2.18,1.7961,1.6783,#N/A,#N/A,98.28542924,114.1171607,0,0.059975423,0.670757273,306.8386195,569.6727554
7/22/2019,92.07978278,47.87324386,47.87324386,56.59561696,108.1759436,217.0136254,10318.56093,94.95028565,0.012713432,#N/A,1424.88,8204.14,13.53,2985.03,#N/A,2.1,1.705,1.6642,#N/A,#N/A,98.08296328,116.2991976,0,0.059272248,0.640561471,310.0037493,571.8491066
7/23/2019,91.92626478,47.89618121,47.89618121,56.1785861,108.230033,212.3614568,9866.64894,90.29077836,0.011553785,#N/A,1417.83,8251.4,12.61,3005.47,#N/A,2.15,1.6,1.6929,#N/A,#N/A,97.60698301,119.1530579,0,0.055691765,0.577843838,298.2774506,571.802154
7/24/2019,92.00853908,48.54825717,48.54825717,56.95314721,108.2871323,216.8484425,9792.787537,94.5638137,0.012039408,#N/A,1425.86,8321.5,12.07,3019.56,#N/A,2.16,1.5979,1.6628,#N/A,#N/A,97.55167722,119.6839303,0,0.058811677,0.603552977,302.6200824,569.6859598
7/25/2019,91.96811101,47.80825471,47.80825471,55.90688417,108.341346,219.6386683,9897.186786,93.35903451,0.012194051,#N/A,1414.58,8238.54,12.74,3003.67,#N/A,2.15,1.683,1.6942,#N/A,#N/A,97.72099197,121.7828823,0,0.058676027,0.609683132,301.7473227,586.3752358
7/26/2019,91.94391982,46.38313559,46.38313559,54.30352686,108.3901979,219.3653559,9836.696788,94.33363842,0.012727214,#N/A,1418.9,8330.21,12.16,3025.86,#N/A,2.12,1.649,1.6907,#N/A,#N/A,97.62008538,119.4008187,0,0.062501063,0.6604196,318.9754594,614.1293216
7/29/2019,92.03189076,46.78453914,46.78453914,54.63736217,108.433358,210.840749,9504.158916,90.43661387,0.011375589,#N/A,1426.8,8293.33,12.83,3020.97,#N/A,2.11,1.5975,1.6854,#N/A,#N/A,97.45539805,115.3513036,0,0.060248467,0.570861397,305.7239783,590.3520426
7/30/2019,92.45234483,48.73694414,48.73694414,56.91839464,108.4731283,210.0295608,9589.109206,90.35749897,0.011531394,#N/A,1430.88,8273.61,13.94,3013.18,#N/A,2.17,1.65,1.6808,#N/A,#N/A,97.55474303,111.8592043,0,0.059833965,0.568280652,318.7631968,574.1912586
7/31/2019,92.7182149,48.70608795,48.70608795,56.98263424,108.5065558,218.0882405,10059.00402,98.85875606,0.011308049,#N/A,1413.78,8175.42,16.12,2980.38,#N/A,2.09,1.78,1.673,#N/A,#N/A,98.0025326,111.1187506,0,0.060060822,0.562659115,328.546902,595.4243422
8/1/2019,92.82242097,50.9285529,50.9285529,60.06718831,108.5412151,217.3531949,10400.30701,98.84074269,0.010670302,#N/A,1445.18,8111.12,17.87,2953.56,#N/A,2.06,1.8509,1.5265,#N/A,#N/A,98.17367524,107.253019,0,0.058786899,0.554217511,329.5475402,597.8647913
8/2/2019,94.42313398,55.33115793,55.33115793,66.15678676,108.5791467,217.667192,10529.69445,94.82021445,0.011104975,#N/A,1440.83,8004.07,17.61,2932.05,#N/A,2.1,1.99,1.4978,#N/A,#N/A,98.44703415,109.4391196,0,0.057525505,0.806001084,327.763597,596.8037295
8/5/2019,93.37834385,54.77683874,54.77683874,65.75028697,108.6200847,232.2999088,11790.02394,95.98506187,0.011916648,#N/A,1463.7,7726.04,24.59,2844.74,#N/A,2.1,1.95,1.3139,#N/A,#N/A,99.50993697,113.4587727,0,0.056483042,0.79024388,346.670371,588.5502282
8/6/2019,94.67445421,55.71836216,55.71836216,67.32152448,108.6644392,225.7292683,11423.497,92.88025287,0.015224801,#N/A,1474.42,7833.27,20.17,2881.77,#N/A,2.04,2.0163,1.3333,#N/A,#N/A,99.06031636,115.4608816,0,0.053347772,0.700661741,334.7435748,547.3679952
8/7/2019,94.51734522,53.91641522,53.91641522,65.24532157,108.7109645,226.0429168,11967.27355,90.84267303,0.016453721,#N/A,1501.16,7862.83,19.49,2883.98,#N/A,2.02,2.02,1.3419,#N/A,#N/A,99.68610896,117.6981132,0,0.051948921,0.691181881,338.7869567,552.1260856
8/8/2019,93.84250684,53.24249416,53.24249416,65.09314742,108.7585183,220.5500413,11938.23461,89.942217,0.01448928,#N/A,1500.95,8039.16,16.91,2938.09,#N/A,2.09,1.9149,1.3405,#N/A,#N/A,99.50760596,118.2945707,0,0.052188313,0.73150215,333.3141142,535.4552627
8/9/2019,93.44460735,52.36759827,52.36759827,63.32497867,108.8050899,209.8178279,11858.3411,84.17551878,0.012253506,#N/A,1496.95,7959.14,17.97,2918.65,#N/A,2.07,1.9276,1.3788,#N/A,#N/A,99.21940636,118.5221094,0,0.047582334,0.804779584,314.0303614,498.7898298
8/12/2019,92.36725775,50.82751935,50.82751935,61.17821751,108.8523313,210.9724977,11384.69625,85.6664523,0.01698799,#N/A,1511.16,7863.41,21.09,2883.75,#N/A,2.02,1.7853,1.2985,#N/A,#N/A,98.79631876,117.6996262,0,0.052972682,0.806600903,329.8843825,474.8340475
8/13/2019,90.6815411,49.22272436,49.22272436,58.8529545,108.8981381,208.5976283,10867.05476,84.43954542,0.01649885,#N/A,1501.51,8016.36,17.52,2926.32,#N/A,2.06,1.6625,1.3932,#N/A,#N/A,98.02079881,116.4998187,0,0.052516038,0.801138274,347.7841595,475.1893635
8/14/2019,91.04812316,46.15540052,46.15540052,55.76682077,108.9436505,186.3818141,10024.37959,75.91894313,0.014758775,#N/A,1516.36,7773.94,22.1,2840.6,#N/A,1.97,1.771,1.2961,#N/A,#N/A,96.7065002,116.1043722,0,0.047027871,0.732368512,309.5444093,446.5952486
8/15/2019,91.12352238,46.32278853,46.32278853,56.08696568,108.9884168,188.0166365,10310.08587,76.42321029,0.01460176,#N/A,1523.29,7766.62,21.18,2847.6,#N/A,1.9401,1.75,1.2255,#N/A,#N/A,96.7670889,114.5033984,0,0.047421005,0.70907125,314.9323745,487.6492841
8/16/2019,91.67310183,49.51681389,49.51681389,59.86815085,109.0317039,185.5779369,10373.3219,74.89117357,0.01334028,#N/A,1513.52,7895.99,18.47,2888.68,#N/A,1.9,1.8854,1.2393,#N/A,#N/A,96.7873957,114.0268844,0,0.046710963,0.679264706,310.1263496,516.4653835
8/19/2019,91.47987755,48.56218342,48.56218342,59.01723938,109.0719485,202.7670351,10884.62977,77.03219723,0.015437042,#N/A,1495.92,8002.81,16.88,2923.65,#N/A,1.7801,1.9,1.298,#N/A,#N/A,97.34419034,111.8338854,0,0.050252133,0.656181853,324.7905584,522.2879192
8/20/2019,90.65346236,45.81570935,45.81570935,55.61938562,109.1120036,196.717822,10771.39238,75.15385869,0.015779155,#N/A,1507.2,7948.56,17.5,2900.51,#N/A,1.71,1.85,1.2585,#N/A,#N/A,97.19112121,113.9599009,0,0.049239288,0.625550528,315.7373356,516.2124403
8/21/2019,90.6244117,46.55980776,46.55980776,56.28442348,109.1511518,186.4972846,10096.83022,72.91707346,0.015390951,#N/A,1502.65,8020.21,15.8,2924.43,#N/A,1.66,1.7538,1.2927,#N/A,#N/A,96.61122487,109.1038304,0,0.047043041,0.566070291,301.657754,489.0341949
8/22/2019,90.94856748,47.98547301,47.98547301,58.04574702,109.1894686,191.5960932,10119.71452,73.58911639,0.016775248,#N/A,1498.06,7991.39,16.68,2922.95,#N/A,1.77,1.77,1.3308,#N/A,#N/A,96.67911696,112.8638465,0,0.04942868,0.570831897,311.8664571,503.9371908
8/23/2019,91.31465155,47.25284328,47.25284328,57.35122213,109.2303971,194.6243048,10414.14417,75.53376228,0.015377926,#N/A,1526.96,7751.77,19.87,2847.11,#N/A,1.7,1.7987,1.2476,#N/A,#N/A,96.98118819,110.6943008,0,0.049823849,0.575910367,316.8575196,509.5726686
8/26/2019,90.98804317,46.70862745,46.70862745,56.56507682,109.274417,188.5698054,10362.64347,73.6117536,0.013909108,#N/A,1527.31,7853.74,19.32,2878.38,#N/A,1.62,1.74,1.2504,#N/A,#N/A,97.01482005,115.4626053,0,0.049611132,0.522209474,311.0984344,523.5092021
8/27/2019,89.86561455,46.82522562,46.82522562,56.8109776,109.3188954,186.8832931,10168.22157,72.59788031,0.014205933,#N/A,1542.81,7826.95,20.31,2869.16,#N/A,1.56,1.75,1.2049,#N/A,#N/A,96.76905431,114.4224878,0,0.049704127,0.521446328,307.887858,524.1763873
8/28/2019,89.42286241,42.44665019,42.44665019,51.92402877,109.3625087,173.1757975,9724.799978,66.91783698,0.012897716,#N/A,1539.01,7856.88,19.35,2887.94,#N/A,1.62,1.6846,1.1917,#N/A,#N/A,96.12421416,114.3975837,0,0.045923385,0.441690655,292.2774055,489.2829235
8/29/2019,89.52036584,43.37970864,43.37970864,53.02347378,109.4053809,168.7358823,9482.311735,63.58698282,0.011640848,#N/A,1527.63,7973.39,17.88,2924.58,#N/A,1.57,1.71,1.2127,#N/A,#N/A,95.39836336,111.7258216,0,0.044564253,0.397903677,279.4528881,471.3626144
8/30/2019,89.96180526,44.71089387,44.71089387,54.75267753,109.44827,168.372436,9577.678823,64.35611591,0.012275506,#N/A,1520.38,7962.88,18.98,2926.46,#N/A,1.67,1.7161,1.1947,#N/A,#N/A,95.55417001,111.5629882,0,0.044777481,0.417949613,279.0706313,476.4843975
9/2/2019,90.12637473,47.47812078,47.47812078,58.48752593,109.4873411,178.5801946,10377.33838,67.01818902,0.013670036,#N/A,1529.29,7962.88,18.98,2926.46,#N/A,1.67,1.7161,1.1941,#N/A,#N/A,95.98167102,111.5629882,0,0.045434291,0.390969112,294.304696,489.2792079
9/3/2019,90.08198318,46.35091408,46.35091408,57.21537117,109.5237017,179.2336739,10618.78151,69.23355472,0.014242191,#N/A,1547.1,7874.16,19.66,2906.27,#N/A,1.75,1.7441,1.1353,#N/A,#N/A,96.41596559,111.1778922,0,0.046648246,0.367739891,300.9451339,482.8460491
9/4/2019,90.03626618,46.37767432,46.37767432,57.77088577,109.5583536,174.7297753,10577.24108,67.10464985,0.014085485,#N/A,1552.55,7976.88,17.33,2937.78,#N/A,1.81,1.7263,1.1283,#N/A,#N/A,96.31658306,112.6717784,0,0.045425549,0.348574593,294.0614388,469.7731146
9/5/2019,89.77072326,47.7287932,47.7287932,59.42479227,109.5938148,174.5415397,10580.1847,65.38563985,0.014985174,#N/A,1519.05,8116.83,16.27,2976,#N/A,1.82,1.7789,1.2269,#N/A,#N/A,96.32063797,108.3103408,0,0.044467428,0.384605102,292.3891339,466.5260253
9/6/2019,89.56170761,46.90304876,46.90304876,57.2448582,109.6296578,169.2307034,10330.84973,65.06948426,0.013618134,#N/A,1506.82,8103.07,15,2978.71,#N/A,1.83,1.775,1.2341,#N/A,#N/A,96.35221199,109.3401519,0,0.044355251,0.346014157,286.848452,422.9563996
9/9/2019,89.18669392,46.43283317,46.43283317,56.5492802,109.6672362,181.3882417,10332.46444,70.18670137,0.014133791,#N/A,1499.13,8087.44,15.27,2978.43,#N/A,1.81,1.7508,1.3039,#N/A,#N/A,96.16080893,113.127574,0,0.046930827,0.365814804,305.9595636,481.2058681
9/10/2019,89.20697778,45.58824734,45.58824734,55.50301716,109.705283,179.5958057,10085.95192,70.55690526,0.013504883,#N/A,1485.78,8084.16,15.2,2979.39,#N/A,1.83,1.76,1.3923,#N/A,#N/A,95.8750973,113.9453072,0,0.046334565,0.365814863,303.2218361,485.174313
9/11/2019,89.62014551,46.60486326,46.60486326,57.00316986,109.7436176,178.0588556,10142.14806,69.61532632,0.013110472,#N/A,1497.2,8169.68,14.61,3000.93,#N/A,1.84,1.7147,1.3899,#N/A,#N/A,95.82907241,113.782035,0,0.044763863,0.346519978,297.9726116,469.5768141
9/12/2019,89.54354978,46.30476633,46.30476633,56.76832672,109.7824848,180.8465082,10403.35997,69.08376348,0.012956971,#N/A,1499.26,8194.47,14.22,3009.57,#N/A,1.91,1.6963,1.4333,#N/A,#N/A,96.29429433,114.2959515,0,0.045465613,0.319546298,300.4198895,460.6607795
9/13/2019,89.91440564,46.80938793,46.80938793,56.63721474,109.8225691,181.5132595,10345.33875,68.74993771,0.012921709,#N/A,1488.53,8176.71,13.74,3007.39,#N/A,1.89,1.6,1.5468,#N/A,#N/A,96.18810568,114.3439718,0,0.045798388,0.318425553,298.399049,461.9512454
9/16/2019,90.3559528,47.93741381,47.93741381,57.31278368,109.8623523,197.4305357,10257.82276,72.53570127,0.012888544,#N/A,1498.43,8153.54,14.67,2997.96,#N/A,1.88,1.6193,1.49,#N/A,#N/A,96.25968665,114.9358194,0,0.047050331,0.321054203,307.201972,471.5052079
9/17/2019,90.50908676,48.71373374,48.71373374,57.41019619,109.9025647,209.2875827,10195.61118,74.45747199,0.013475476,#N/A,1501.38,8186.02,14.44,3005.7,#N/A,1.87,1.6272,1.4683,#N/A,#N/A,96.69632392,115.5762373,0,0.049187605,0.321379213,320.6112599,520.0686696
9/18/2019,91.47111169,47.27168467,47.27168467,55.86212707,109.9428725,210.7212236,10161.31887,77.96232755,0.014313028,#N/A,1494,8177.39,13.95,3006.73,#N/A,1.82,1.59,1.4623,#N/A,#N/A,96.84911364,113.9354747,0,0.053209721,0.341569308,324.2364307,534.4594008
9/19/2019,91.10875578,48.67031662,48.67031662,57.57184831,109.9830076,221.5622011,10268.39263,76.98396031,0.013742848,#N/A,1499.03,8182.88,14.05,3006.79,#N/A,1.81,1.55,1.4441,#N/A,#N/A,97.17490914,116.3750032,0,0.052462133,0.321558649,322.9727099,543.8704762
9/20/2019,89.81545023,47.19276927,47.19276927,55.96743789,110.0235555,217.1955701,10170.12512,75.03694758,0.013556283,#N/A,1516.9,8117.67,15.32,2992.07,#N/A,1.8,1.5773,1.4037,#N/A,#N/A,97.1294982,114.7327256,0,0.052047981,0.320145518,314.9554452,547.8581123
9/23/2019,85.71519961,44.36164548,44.36164548,53.31623788,110.063101,201.226725,9692.741048,66.58584672,0.012299833,#N/A,1522.24,8112.46,14.91,2991.78,#N/A,1.74,1.4978,1.4079,#N/A,#N/A,96.27844613,116.9619592,0,0.046372256,0.268470206,292.9416965,510.974218
9/24/2019,85.75422623,38.48968502,38.48968502,46.81698032,110.101432,168.4383282,8613.671249,56.38643834,0.011100802,#N/A,1531.87,7993.63,17.05,2966.6,#N/A,1.67,1.4694,1.3215,#N/A,#N/A,93.37018786,112.881293,0,0.03809386,0.195895677,221.8629735,445.0039966
9/25/2019,85.71073121,37.78163101,37.78163101,45.80178397,110.1384095,169.8466248,8424.157646,57.29231497,0.011037862,#N/A,1504.05,8077.38,15.96,2984.87,#N/A,1.79,1.5868,1.4041,#N/A,#N/A,92.91127139,109.7106529,0,0.03904885,0.207368486,226.9899145,453.2815504
9/26/2019,85.65571349,37.02797537,37.02797537,44.72392767,110.172926,166.3346179,8091.695299,55.21079193,0.010634299,#N/A,1504.78,8030.66,16.07,2977.62,#N/A,1.71,1.585,1.3791,#N/A,#N/A,92.35628986,108.6881629,0,0.038061989,0.190801789,215.3454957,447.1552165
9/27/2019,85.67080805,38.68301408,38.68301408,46.33781606,110.2039797,174.0836541,8186.779639,55.85602853,0.010875929,#N/A,1497.01,7939.63,17.22,2961.79,#N/A,1.71,1.63,1.3815,#N/A,#N/A,92.73740148,109.7535565,0,0.03921132,0.189384679,220.1637882,455.6761547
9/30/2019,85.65259212,39.04673484,39.04673484,47.00074771,110.23479,179.5087279,8282.365454,55.92720842,0.010846021,#N/A,1472.49,7999.34,16.24,2976.74,#N/A,1.75,1.6043,1.3719,#N/A,#N/A,92.88290447,106.6579092,0,0.03885543,0.253687157,226.9983787,448.377544
10/1/2019,85.70054037,38.64997338,38.64997338,46.45523763,110.265364,176.6351596,8314.55139,55.76590619,0.010716541,#N/A,1479.14,7908.69,18.56,2940.25,#N/A,1.73,1.61,1.3248,#N/A,#N/A,92.93879804,109.1176517,0,0.038391327,0.233343128,223.7704562,443.3519497
10/2/2019,85.62789361,37.95093046,37.95093046,45.65803469,110.2964894,180.7314246,8362.530732,56.44821762,0.010795055,#N/A,1499.45,7785.25,20.56,2887.61,#N/A,1.66,1.53,1.2732,#N/A,#N/A,92.89571548,107.0887815,0,0.039404309,0.231233222,225.3521126,449.0002017
10/3/2019,85.6209862,38.56586978,38.56586978,46.19248713,110.3275497,175.4671133,8254.33991,56.61447913,0.010613619,#N/A,1505.19,7872.27,19.12,2910.63,#N/A,1.65,1.5749,1.1983,#N/A,#N/A,92.82003485,107.141353,0,0.038344446,0.231011091,222.9781623,443.1416938
10/4/2019,86.00019543,38.64833499,38.64833499,46.11824299,110.3589011,176.2040693,8165.686151,56.57314114,0.010598851,#N/A,1504.66,7982.47,17.04,2952.01,#N/A,1.68,1.58,1.215,#N/A,#N/A,92.89625927,107.237718,0,0.039495639,0.228581839,222.4610459,446.8769916
10/7/2019,86.01369895,38.8315607,38.8315607,46.32096633,110.39086,181.0015704,8226.023429,57.73382314,0.010979773,#N/A,1493.5,7956.29,17.86,2938.79,#N/A,1.65,1.69,1.2531,#N/A,#N/A,92.89468015,108.0920794,0,0.041586772,0.218854752,233.9148158,455.8285703
10/8/2019,86.60362523,40.38775037,40.38775037,47.9259033,110.4221929,180.6686698,8190.115121,57.0367275,0.01243394,#N/A,1505.51,7823.78,20.28,2893.06,#N/A,1.63,1.6361,1.2035,#N/A,#N/A,92.93271089,108.6553527,0,0.041287985,0.225421624,230.8008003,456.4633335
10/9/2019,86.49933681,40.37273187,40.37273187,48.17233063,110.4539335,194.2291315,8598.331921,59.43660179,0.014274558,#N/A,1505.57,7903.74,18.64,2919.4,#N/A,1.73,1.665,1.2624,#N/A,#N/A,93.42211493,108.9473403,0,0.042642254,0.240815217,239.1772547,537.8598256
10/10/2019,85.37699684,39.21412285,39.21412285,46.97705277,110.4872644,191.5740997,8578.090379,57.55244638,0.016157538,#N/A,1493.99,7950.78,17.57,2938.13,#N/A,1.72,1.64,1.3373,#N/A,#N/A,93.3998591,109.020863,0,0.041710317,0.25393772,230.6279782,545.8106109
10/11/2019,84.9882605,38.92249089,38.92249089,46.64532367,110.522199,180.9021725,8289.854029,55.70224285,0.016078027,#N/A,1489.01,8057.04,15.58,2970.27,#N/A,1.66,1.673,1.4201,#N/A,#N/A,92.96511419,110.4868723,0,0.040282078,0.255092099,220.9994505,503.0796685
