Date,SPX Index,LUATTRUU Index,BBDXY Index,BCOM Index,COIN50I Index,XBTUSD BGN Curncy,XAU Curncy,FEDL01 Index
5/17/2024,5303.27,2239.32,1245.03,105.7442,322.89,66926.64,2415.22,5.33
5/18/2024,5303.27,2239.32,1245.03,105.7442,322.89,66926.64,2415.22,5.33
5/19/2024,5303.27,2239.32,1245.03,105.7442,322.89,66926.64,2415.22,5.33
5/20/2024,5308.13,2237.42,1246.48,107.2407,323.44,69522.56,2425.31,5.33
5/21/2024,5321.41,2241.64,1247.58,106.9851,355.95,69711.51,2421.05,5.33
5/22/2024,5307.01,2240.07,1250.76,106.4078,354.46,69411.32,2378.85,5.33
5/23/2024,5267.84,2233.77,1252.53,105.1239,346.16,67753.41,2329.27,5.33
5/24/2024,5304.72,2234.56,1249.77,105.0273,345.03,68849.43,2333.83,5.33
5/25/2024,5304.72,2234.56,1249.77,105.0273,345.03,68849.43,2333.83,5.33
5/26/2024,5304.72,2234.56,1249.77,105.0273,345.03,68849.43,2333.83,5.33
5/27/2024,5304.72,2234.56,1247.84,105.0273,357.53,69590.89,2350.97,5.33
5/28/2024,5306.04,2226.99,1249.11,106.6481,349.73,68241.51,2361.31,5.33
5/29/2024,5266.95,2218.97,1255.09,105.5111,346.71,67410.37,2338.12,5.33
5/30/2024,5235.48,2226.91,1252.18,104.0478,347.61,68469.51,2343.07,5.33
5/31/2024,5277.51,2234.91,1251.4,102.9915,344.74,67630.41,2327.33,5.33
6/1/2024,5277.51,2234.91,1251.4,102.9915,344.74,67630.41,2327.33,5.33
6/2/2024,5277.51,2234.91,1251.4,102.9915,344.74,67630.41,2327.33,5.33
6/3/2024,5283.4,2246.06,1251.68,102.7403,347.7,69097.7,2350.75,5.33
6/4/2024,5291.34,2255.75,1252.41,101.2822,350.81,70422.79,2327.01,5.33
6/5/2024,5354.03,2262.04,1251.86,101.8736,356.06,71216.04,2355.32,5.33
6/6/2024,5352.96,2262.09,1252.35,103.4588,359.45,70688.73,2376.06,5.33
6/7/2024,5346.99,2244.07,1262.34,101.8175,358.46,69270.57,2293.78,5.33
6/8/2024,5346.99,2244.07,1262.34,101.8175,358.46,69270.57,2293.78,5.33
6/9/2024,5346.99,2244.07,1262.34,101.8175,358.46,69270.57,2293.78,5.33
6/10/2024,5360.79,2240.78,1263.62,102.3853,344.55,69608.6,2310.88,5.33
6/11/2024,5375.32,2249.29,1265.81,102.7055,329.54,67280.16,2317.01,5.33
6/12/2024,5421.03,2257.74,1263.35,103.3283,344.58,68083.66,2324.98,5.33
6/13/2024,5433.74,2269.76,1264.43,102.7795,331.18,66676.76,2304.21,5.33
6/14/2024,5431.6,2273.95,1266.91,102.4383,328.19,65734.85,2333.04,5.33
6/15/2024,5431.6,2273.95,1266.91,102.4383,328.19,65734.85,2333.04,5.33
6/16/2024,5431.6,2273.95,1266.91,102.4383,328.19,65734.85,2333.04,5.33
6/17/2024,5473.23,2266.07,1266.67,101.9078,323.41,66375.54,2319.14,5.33
6/18/2024,5487.03,2274.17,1264.82,102.7299,313.76,64891.21,2329.46,5.33
6/19/2024,5487.03,2274.17,1264.73,102.7299,319.57,64851.51,2328.16,5.33
6/20/2024,5473.17,2269.74,1267.71,102.7487,319.75,65060.38,2360.09,5.33
6/21/2024,5464.62,2269.94,1268.09,101.7255,317.35,64168.01,2321.98,5.33
6/22/2024,5464.62,2269.94,1268.09,101.7255,317.35,64168.01,2321.98,5.33
6/23/2024,5464.62,2269.94,1268.09,101.7255,317.35,64168.01,2321.98,5.33
6/24/2024,5447.87,2272.25,1264.37,102.5619,301.74,59474.74,2334.65,5.33
6/25/2024,5469.3,2273.78,1266.34,101.4174,308.56,61914.64,2319.62,5.33
6/26/2024,5477.9,2263.05,1271.85,101.0926,307.35,60954.51,2298.23,5.33
6/27/2024,5482.87,2266.85,1271.36,101.329,310.76,61418.85,2327.73,5.33
6/28/2024,5460.48,2257.45,1269.54,100.9915,306.73,60118.16,2326.75,5.33
6/29/2024,5460.48,2257.45,1269.54,100.9915,306.73,60118.16,2326.75,5.33
6/30/2024,5460.48,2257.45,1269.54,100.9915,306.73,60118.16,2326.75,5.33
7/1/2024,5475.09,2244.56,1271.06,101.3271,313.81,63236.01,2331.9,5.33
7/2/2024,5509.01,2250.68,1268.99,101.2373,310.2,61922.42,2329.46,5.33
7/3/2024,5537.02,2261.69,1265.87,102.1788,300.79,59542.7,2356.2,5.33
7/4/2024,5537.02,2261.69,1262.58,102.1788,285.03,58329.01,2356.69,5.33
7/5/2024,5567.19,2270.73,1260.27,102.5046,273.85,56354.49,2392.16,5.33
7/6/2024,5567.19,2270.73,1260.27,102.5046,273.85,56354.49,2392.16,5.33
7/7/2024,5567.19,2270.73,1260.27,102.5046,273.85,56354.49,2392.16,5.33
7/8/2024,5572.85,2271.83,1260.56,101.3373,277.54,56258.41,2359.13,5.33
7/9/2024,5576.98,2269.8,1261.17,100.6931,282.14,57928.24,2364.09,5.33
7/10/2024,5633.91,2271.49,1259.89,100.4444,286.12,57404.96,2371.26,5.33
7/11/2024,5584.54,2282.89,1253.92,100.7639,288.49,57553.71,2415.48,5.33
7/12/2024,5615.35,2287.14,1249.55,100.7543,286.9,57558.83,2411.43,5.33
7/13/2024,5615.35,2287.14,1249.55,100.7543,286.9,57558.83,2411.43,5.33
7/14/2024,5615.35,2287.14,1249.55,100.7543,286.9,57558.83,2411.43,5.33
7/15/2024,5631.22,2281.98,1252.12,99.6058,313.15,63779.01,2422.27,5.33
7/16/2024,5667.2,2290.42,1251.76,99.5907,316.68,64695.41,2469.08,5.33
7/17/2024,5588.27,2291.5,1247.74,99.2133,322.29,64523.61,2458.79,5.33
7/18/2024,5544.59,2285.98,1253.71,98.9796,317.51,63818.99,2445.08,5.33
7/19/2024,5505,2280.87,1256.32,97.4851,324.7,66985.87,2400.83,5.33
7/20/2024,5505,2280.87,1256.32,97.4851,324.7,66985.87,2400.83,5.33
7/21/2024,5505,2280.87,1256.32,97.4851,324.7,66985.87,2400.83,5.33
7/22/2024,5564.41,2279.22,1255.25,98.0865,328.21,68147.89,2396.59,5.33
7/23/2024,5555.74,2280.22,1257.25,97.4928,330.38,65854.09,2409.64,5.33
7/24/2024,5427.13,2275.55,1256.94,97.2965,327.6,66042.98,2397.7,5.33
7/25/2024,5399.22,2280.01,1257.42,96.7789,311.5,65275.46,2364.56,5.33
7/26/2024,5459.1,2287.72,1257.08,95.9622,322.22,67448.64,2387.19,5.33
7/27/2024,5459.1,2287.72,1257.08,95.9622,322.22,67448.64,2387.19,5.33
7/28/2024,5459.1,2287.72,1257.08,95.9622,322.22,67448.64,2387.19,5.33
7/29/2024,5463.54,2291.35,1260.34,95.4079,328.3,67367.26,2384.19,5.33
7/30/2024,5436.44,2294.86,1260.81,95.425,319.73,66174.57,2410.78,5.33
7/31/2024,5522.3,2306.84,1253.77,96.4493,321.66,64559.96,2447.6,5.33
8/1/2024,5446.68,2316.53,1257.98,95.5459,306.32,64694.03,2446.26,5.33
8/2/2024,5346.56,2346.1,1249.24,94.7317,299.3,62551.57,2443.24,5.33
8/3/2024,5346.56,2346.1,1249.24,94.7317,299.3,62551.57,2443.24,5.33
8/4/2024,5346.56,2346.1,1249.24,94.7317,299.3,62551.57,2443.24,5.33
8/5/2024,5186.33,2348.78,1245.65,93.9059,248.7,54395.26,2410.79,5.33
8/6/2024,5240.03,2331.69,1249.19,94.1545,260.74,56571.57,2390.82,5.33
8/7/2024,5199.5,2325.57,1250.61,94.7852,256.37,55154.01,2382.92,5.33
8/8/2024,5319.31,2320.06,1248.18,95.2451,269.57,59537.8,2427.53,5.33
8/9/2024,5344.16,2326.55,1245.98,95.5136,275.75,60776.95,2431.32,5.33
8/10/2024,5344.16,2326.55,1245.98,95.5136,275.75,60776.95,2431.32,5.33
8/11/2024,5344.16,2326.55,1245.98,95.5136,275.75,60776.95,2431.32,5.33
8/12/2024,5344.39,2331.69,1247.87,96.6308,278.8,58856.37,2472.9,5.33
8/13/2024,5434.43,2339.3,1242.36,95.528,275.29,60587.07,2465.16,5.33
8/14/2024,5455.21,2342.38,1241.61,95.393,274.59,59157.9,2447.85,5.33
8/15/2024,5543.22,2330.82,1244.73,96.1066,274.25,56681.01,2456.79,5.33
8/16/2024,5554.25,2334.58,1238.47,95.7116,266.62,59299.16,2508.01,5.33
8/17/2024,5554.25,2334.58,1238.47,95.7116,266.62,59299.16,2508.01,5.33
8/18/2024,5554.25,2334.58,1238.47,95.7116,266.62,59299.16,2508.01,5.33
8/19/2024,5608.25,2337.65,1232.62,96.2537,269.44,59103.84,2504.28,5.33
8/20/2024,5597.12,2345.53,1229.99,96.212,271.81,59310.72,2513.99,5.33
8/21/2024,5620.85,2349.32,1230.07,95.9586,271.96,61246.11,2512.56,5.33
8/22/2024,5570.64,2340.08,1235.16,95.2427,276.53,60683.46,2484.75,5.33
8/23/2024,5634.61,2348.19,1223.14,96.458,279.96,63685.64,2512.59,5.33
8/24/2024,5634.61,2348.19,1223.14,96.458,279.96,63685.64,2512.59,5.33
8/25/2024,5634.61,2348.19,1223.14,96.458,279.96,63685.64,2512.59,5.33
8/26/2024,5616.84,2346.58,1226.54,97.196,290.46,63448.51,2518.03,5.33
8/27/2024,5625.8,2346.48,1225.48,97.1667,280.56,61853.2,2524.64,5.33
8/28/2024,5592.18,2345.72,1229.74,96.2908,269.32,59347.96,2504.61,5.33
8/29/2024,5591.96,2342.33,1232.12,97.0049,275.9,59532.78,2521.4,5.33
8/30/2024,5648.4,2336.35,1234.28,96.0873,264.14,59045.4,2503.39,5.33
8/31/2024,5648.4,2336.35,1234.28,96.0873,264.14,59045.4,2503.39,5.33
9/1/2024,5648.4,2336.35,1234.28,96.0873,264.14,59045.4,2503.39,5.33
9/2/2024,5648.4,2336.35,1235.26,96.0873,265.85,59003.52,2499.51,5.33
9/3/2024,5528.93,2348.65,1237.17,95.2064,260.55,58213.26,2492.91,5.33
9/4/2024,5520.07,2360.3,1233.04,94.8723,260.54,58043.68,2495.72,5.33
9/5/2024,5503.41,2364.66,1230.74,95.1562,255.82,56074.06,2516.76,5.33
9/6/2024,5408.42,2368.49,1231.86,93.7151,248.69,52856.51,2497.41,5.33
9/7/2024,5408.42,2368.49,1231.86,93.7151,248.69,52856.51,2497.41,5.33
9/8/2024,5408.42,2368.49,1231.86,93.7151,248.69,52856.51,2497.41,5.33
9/9/2024,5471.05,2371.07,1235.13,94.2228,248.32,57021.01,2506.38,5.33
9/10/2024,5495.52,2379.24,1236.44,93.3307,256.97,57575.28,2516.73,5.33
9/11/2024,5554.13,2377.32,1235.11,94.1619,252.46,57495.02,2511.76,5.33
9/12/2024,5595.76,2374.06,1229.91,95.6583,258.61,58194.64,2557.9,5.33
9/13/2024,5626.02,2378.27,1226.11,96.1849,262.73,59878.39,2577.7,5.33
9/14/2024,5626.02,2378.27,1226.11,96.1849,262.73,59878.39,2577.7,5.33
9/15/2024,5626.02,2378.27,1226.11,96.1849,262.73,59878.39,2577.7,5.33
9/16/2024,5633.09,2384.9,1222.47,96.7451,255.92,57668.86,2582.45,5.33
9/17/2024,5634.58,2380.95,1224.75,97.0247,265.63,60137.4,2569.5,5.33
9/18/2024,5618.26,2372.18,1226.27,97.1221,260.5,60232.24,2558.91,5.33
9/19/2024,5713.64,2371.52,1222.19,97.8583,276.68,63042.1,2586.74,4.83
9/20/2024,5702.55,2370.49,1223.93,98.1558,281.7,62823.51,2621.88,4.83
9/21/2024,5702.55,2370.49,1223.93,98.1558,281.7,62823.51,2621.88,4.83
9/22/2024,5702.55,2370.49,1223.93,98.1558,281.7,62823.51,2621.88,4.83
9/23/2024,5718.57,2369.22,1224.03,99.0554,286.76,63317.34,2628.72,4.83
9/24/2024,5732.93,2371.63,1218.38,100.2267,285.19,64227.01,2657.1,4.83
9/25/2024,5722.26,2364.5,1226.26,100.1826,289.23,63488.74,2656.89,4.83
9/26/2024,5745.37,2363.32,1221.05,99.9159,290.95,64678.85,2672.38,4.83
9/27/2024,5738.17,2369.99,1219.14,100.2604,300.22,65813.57,2658.24,4.83
9/28/2024,5738.17,2369.99,1219.14,100.2604,300.22,65813.57,2658.24,4.83
9/29/2024,5738.17,2369.99,1219.14,100.2604,300.22,65813.57,2658.24,4.83
9/30/2024,5762.48,2364.44,1222.81,100.3406,290.01,63785.09,2634.58,4.83
10/1/2024,5708.75,2370.9,1225.96,101.2925,282.86,60786.64,2663.23,4.83
10/2/2024,5709.54,2365.15,1228.96,101.5402,273,60905.21,2658.69,4.83
10/3/2024,5699.94,2356.15,1232.92,102.3077,263.83,60776.03,2655.89,4.83
10/4/2024,5751.07,2338.19,1238.3,102.0771,269.87,62420.23,2653.6,4.83
10/5/2024,5751.07,2338.19,1238.3,102.0771,269.87,62420.23,2653.6,4.83
10/6/2024,5751.07,2338.19,1238.3,102.0771,269.87,62420.23,2653.6,4.83
10/7/2024,5695.94,2332.01,1238.67,102.1627,283.32,63009.26,2642.59,4.83
10/8/2024,5751.13,2333.61,1239.32,100.1268,276.34,62348.77,2621.83,4.83
10/9/2024,5792.04,2327.55,1244.41,99.4101,273.16,60393.26,2607.77,4.83
10/10/2024,5780.05,2327.03,1243.84,100.547,267.69,59728.65,2629.74,4.83
10/11/2024,5815.03,2326.68,1242.8,100.8063,273.96,63002.15,2656.59,4.83
10/12/2024,5815.03,2326.68,1242.8,100.8063,273.96,63002.15,2656.59,4.83
10/13/2024,5815.03,2326.68,1242.8,100.8063,273.96,63002.15,2656.59,4.83
10/14/2024,5859.85,2326.68,1246.84,99.4659,292.51,65906.29,2648.54,4.83
10/15/2024,5815.26,2334.48,1249.46,98.4113,288.69,66480.39,2662.58,4.83
10/16/2024,5842.47,2337.4,1253.29,98.2691,296.26,67620.07,2673.83,4.83
10/17/2024,5841.47,2327.04,1254.84,98.3303,293.79,66934.03,2692.71,4.83
10/18/2024,5864.67,2328.98,1251.88,98.2366,299.18,68419.6,2721.46,4.83
10/19/2024,5864.67,2328.98,1251.88,98.2366,299.18,68419.6,2721.46,4.83
10/20/2024,5864.67,2328.98,1251.88,98.2366,299.18,68419.6,2721.46,4.83
10/21/2024,5853.98,2315.68,1257.36,98.7509,299.13,67721.2,2719.85,4.83
10/22/2024,5851.2,2314.77,1257.9,100.0706,299.22,67498.07,2749.01,4.83
10/23/2024,5797.42,2310.91,1260.39,99.6049,293.01,66586.37,2715.55,4.83
10/24/2024,5809.86,2314.99,1257.71,99.8276,295.88,68149.93,2736.17,4.83
10/25/2024,5808.12,2310.54,1261.45,100.2382,297.76,66768.48,2747.56,4.83
10/26/2024,5808.12,2310.54,1261.45,100.2382,297.76,66768.48,2747.56,4.83
10/27/2024,5808.12,2310.54,1261.45,100.2382,297.76,66768.48,2747.56,4.83
10/28/2024,5823.52,2307.48,1261.86,98.26,294.96,69610.57,2742.46,4.83
10/29/2024,5832.92,2308.77,1262.96,98.4518,312.38,72310.41,2774.74,4.83
10/30/2024,5813.67,2307.28,1261.16,98.89,311.33,72834.6,2787.61,4.83
10/31/2024,5705.45,2308.14,1258.82,98.0956,302.76,69937.51,2743.97,4.83
11/1/2024,5728.8,2297.39,1263.87,98.0707,296.45,69195.41,2736.53,4.83
11/2/2024,5728.8,2297.39,1263.87,98.0707,296.45,69195.41,2736.53,4.83
11/3/2024,5728.8,2297.39,1263.87,98.0707,296.45,69195.41,2736.53,4.83
11/4/2024,5712.69,2308.31,1258.55,98.9066,291.02,67086.01,2736.78,4.83
11/5/2024,5782.76,2309.75,1254.11,99.092,294.99,69162.79,2743.99,4.83
11/6/2024,5929.04,2291.12,1269.9,98.1265,317.44,75959.32,2659.06,4.83
11/7/2024,5973.1,2303.53,1260.11,99.317,330.53,75959.78,2706.71,4.83
11/8/2024,5995.54,2308.18,1267.77,98.1345,336.18,76529.92,2684.77,4.58
11/9/2024,5995.54,2308.18,1267.77,98.1345,336.18,76529.92,2684.77,4.58
11/10/2024,5995.54,2308.18,1267.77,98.1345,336.18,76529.92,2684.77,4.58
11/11/2024,6001.35,2308.18,1274.06,97.2017,375.82,88014.53,2618.82,4.58
11/12/2024,5983.99,2292.83,1279.96,96.8084,383.8528,88320.23,2598.39,4.58
11/13/2024,5985.38,2291.37,1284.72,96.7249,403.7824,88633.92,2572.98,4.58
11/14/2024,5949.17,2291.58,1288.43,95.9683,380.4851,88213.6,2564.85,4.58
11/15/2024,5870.62,2292.03,1285.72,96.1028,381.7884,91740.37,2563.25,4.58
11/16/2024,5870.62,2292.03,1285.72,96.1028,381.7884,91740.37,2563.25,4.58
11/17/2024,5870.62,2292.03,1285.72,96.1028,381.7884,91740.37,2563.25,4.58
11/18/2024,5893.62,2295.27,1280.33,97.6791,410.594,91370.51,2611.83,4.58
11/19/2024,5916.98,2298.93,1278.44,97.9081,408.4805,92306.2,2632.08,4.58
11/20/2024,5917.11,2296.04,1284.11,98.5042,415.7733,94463.65,2650.6,4.58
11/21/2024,5948.71,2294.4,1286.32,98.9069,423.8214,98084.99,2669.72,4.58
11/22/2024,5969.34,2294.49,1291.22,98.9746,439.9531,99420.01,2716.19,4.58
11/23/2024,5969.34,2294.49,1291.22,98.9746,439.9531,99420.01,2716.19,4.58
11/24/2024,5969.34,2294.49,1291.22,98.9746,439.9531,99420.01,2716.19,4.58
11/25/2024,5987.37,2314.3,1285.05,98.1736,446.3203,93714.51,2625.01,4.58
11/26/2024,6021.63,2311.84,1288.05,98.3672,423.2484,91651.14,2633.15,4.58
11/27/2024,5998.74,2318.35,1279.68,97.7475,446.8762,96400.51,2636.02,4.58
11/28/2024,5998.74,2318.35,1279.56,97.7475,440.9019,95132.86,2637.92,4.58
11/29/2024,6032.38,2326.08,1274.94,98.1416,460.6458,97460.39,2643.15,4.58
11/30/2024,6032.38,2326.08,1274.94,98.1416,460.6458,97460.39,2643.15,4.58
12/1/2024,6032.38,2326.08,1274.94,98.1416,460.6458,97460.39,2643.15,4.58
12/2/2024,6047.15,2327.32,1281.17,97.0381,478.3039,95419.96,2639.13,4.58
12/3/2024,6049.88,2322.14,1281.21,97.4836,468.5161,96086.07,2643.49,4.58
12/4/2024,6086.49,2330.44,1280.87,97.3262,481.9597,97876.14,2649.9,4.58
12/5/2024,6075.11,2330.9,1275.9,97.3803,496.4818,99029.87,2631.67,4.58
12/6/2024,6090.27,2334.97,1278.85,97.4828,493.6398,100566.11,2633.37,4.58
12/7/2024,6090.27,2334.97,1278.85,97.4828,493.6398,100566.11,2633.37,4.58
12/8/2024,6090.27,2334.97,1278.85,97.4828,493.6398,100566.11,2633.37,4.58
12/9/2024,6052.85,2329.29,1280.69,98.4974,479.8129,96935.04,2660.3,4.58
12/10/2024,6034.91,2325.53,1282.32,98.8344,449.1874,96911.36,2694.25,4.58
12/11/2024,6084.19,2319.59,1284.81,99.7186,484.0186,101612.51,2718.23,4.58
12/12/2024,6051.25,2312.02,1288.41,99.0433,495.0757,99787.04,2680.73,4.58
12/13/2024,6051.09,2303.94,1288.83,98.6739,484.2065,101342.01,2648.23,4.58
12/14/2024,6051.09,2303.94,1288.83,98.6739,484.2065,101342.01,2648.23,4.58
12/15/2024,6051.09,2303.94,1288.83,98.6739,484.2065,101342.01,2648.23,4.58
12/16/2024,6074.08,2305.35,1288.54,98.1745,499.3478,106075.01,2652.72,4.58
12/17/2024,6050.61,2306.22,1289.48,97.4886,501.8543,106407.51,2646.83,4.58
12/18/2024,5872.16,2292.89,1301.07,97.2021,489.982,100950.51,2585.35,4.58
12/19/2024,5867.08,2286.39,1303.75,96.5475,463.7551,97327.84,2594.01,4.33
12/20/2024,5930.85,2290.42,1296.81,97.5669,438.5384,96557.17,2622.91,4.33
12/21/2024,5930.85,2290.42,1296.81,97.5669,438.5384,96557.17,2622.91,4.33
12/22/2024,5930.85,2290.42,1296.81,97.5669,438.5384,96557.17,2622.91,4.33
12/23/2024,5974.07,2284.14,1300.79,97.4865,424.4385,93847.37,2612.56,4.33
12/24/2024,6040.04,2285.87,1301.35,98.2085,453.9474,98322.95,2616.87,4.33
12/25/2024,6040.04,2285.87,1301.35,98.2085,451.7445,98428.04,2616.87,4.33
12/26/2024,6037.59,2286.94,1302.63,98.0453,435.6281,95696.78,2633.58,4.33
12/27/2024,5970.84,2282.34,1303.06,98.2065,430.2453,94400.07,2621.4,4.33
12/28/2024,5970.84,2282.34,1303.06,98.2065,430.2453,94400.07,2621.4,4.33
12/29/2024,5970.84,2282.34,1303.06,98.2065,430.2453,94400.07,2621.4,4.33
12/30/2024,5906.94,2292.05,1304.75,98.865,420.9383,91918.95,2606.5,4.33
12/31/2024,5881.63,2290.24,1309.66,98.7611,436.6266,93714.04,2624.5,4.33
1/1/2025,5881.63,2290.24,1309.66,98.7611,432.6048,94771.56,2624.5,4.33
1/2/2025,5868.55,2290.91,1314.09,99.6066,449.1492,97123.79,2657.9,4.33
1/3/2025,5942.47,2287.78,1312.24,98.4915,461.3042,98243.4,2640.22,4.33
1/4/2025,5942.47,2287.78,1312.24,98.4915,461.3042,98243.4,2640.22,4.33
1/5/2025,5942.47,2287.78,1312.24,98.4915,461.3042,98243.4,2640.22,4.33
1/6/2025,5975.38,2286.42,1304.28,99.2611,479.786,101661.91,2636.47,4.33
1/7/2025,5909.03,2278.9,1306.48,99.4877,453.8396,96478.53,2648.59,4.33
1/8/2025,5918.25,2281.04,1311.2,99.4623,439.8122,94457.9,2661.94,4.33
1/9/2025,5918.25,2280.57,1312.96,100.4512,434.1862,92106.9,2667.25,4.33
1/10/2025,5827.04,2270.35,1319.11,102.4909,429.1368,94620.17,2689.76,4.33
1/11/2025,5827.04,2270.35,1319.11,102.4909,429.1368,94620.17,2689.76,4.33
1/12/2025,5827.04,2270.35,1319.11,102.4909,429.1368,94620.17,2689.76,4.33
1/13/2025,5836.22,2268.81,1319.87,103.0424,418.8857,94171.43,2663.16,4.33
1/14/2025,5842.91,2269.11,1314.06,102.7284,439.2736,96434.37,2677.46,4.33
1/15/2025,5949.91,2285.46,1311.06,104.125,460.2093,99678.9,2696.32,4.33
1/16/2025,5937.34,2289.93,1312.69,104.2197,469.0746,100135.61,2714.31,4.33
1/17/2025,5996.66,2289.51,1316.14,103.6957,485.3919,104640.01,2703.25,4.33
1/18/2025,5996.66,2289.51,1316.14,103.6957,485.3919,104640.01,2703.25,4.33
1/19/2025,5996.66,2289.51,1316.14,103.6957,485.3919,104640.01,2703.25,4.33
1/20/2025,5996.66,2289.51,1301.76,103.6957,483.8779,102494.61,2708.21,4.33
1/21/2025,6049.24,2296.07,1302.61,103.4322,476.2079,106788.72,2744.81,4.33
1/22/2025,6086.37,2291.93,1303.9,103.596,478.2841,104071.31,2756.48,4.33
1/23/2025,6118.71,2287.87,1301.87,103.4682,478.1294,103131.11,2754.87,4.33
1/24/2025,6101.24,2291.57,1295.16,103.4289,486.2251,105111.41,2770.58,4.33
1/25/2025,6101.24,2291.57,1295.16,103.4289,486.2251,105111.41,2770.58,4.33
1/26/2025,6101.24,2291.57,1295.16,103.4289,486.2251,105111.41,2770.58,4.33
1/27/2025,6012.28,2303.39,1296.84,101.8177,455.4648,101341.41,2740.81,4.33
1/28/2025,6067.7,2302.78,1301.19,101.9807,465.5065,100287.01,2763.51,4.33
1/29/2025,6039.31,2300.87,1302.12,102.6872,456.2864,103751.41,2759.36,4.33
1/30/2025,6071.17,2304.54,1302.74,102.7333,475.4936,105059.41,2794.59,4.33
1/31/2025,6040.53,2302.09,1307.7,102.2923,481.4878,102110.01,2798.41,4.33
2/1/2025,6040.53,2302.09,1307.7,102.2923,481.4878,102110.01,2798.41,4.33
2/2/2025,6040.53,2302.09,1307.7,102.2923,481.4878,102110.01,2798.41,4.33
2/3/2025,5994.57,2304,1309.79,103.7836,419.4337,101934.81,2815.21,4.33
2/4/2025,6037.88,2307.58,1300.58,104.2114,424.3203,96530.36,2842.71,4.33
2/5/2025,6030.05,2307.58,1297.3,104.0584,418.2892,98264.36,2871.56,4.33
2/6/2025,6022.22,2307.58,1294.02,103.9054,412.2581,99998.36,2900.41,4.33
2/7/2025,6014.39,2307.58,1290.74,103.7524,406.227,101732.36,2929.26,4.33
2/8/2025,6006.56,2307.58,1287.46,103.5994,400.1959,103466.36,2958.11,4.33
2/9/2025,5998.73,2307.58,1284.18,103.4464,394.1648,105200.36,2986.96,4.33
2/10/2025,5990.9,2307.58,1280.9,103.2934,388.1337,106934.36,3015.81,4.33
2/11/2025,5983.07,2307.58,1277.62,103.1404,382.1026,108668.36,3044.66,4.33
2/12/2025,5975.24,2307.58,1274.34,102.9874,376.0715,110402.36,3073.51,4.33
2/13/2025,5967.41,2307.58,1271.06,102.8344,370.0404,112136.36,3102.36,4.33
2/14/2025,5959.58,2307.58,1267.78,102.6814,364.0093,113870.36,3131.21,4.33
2/15/2025,5951.75,2307.58,1264.5,102.5284,357.9782,115604.36,3160.06,4.33
2/16/2025,5943.92,2307.58,1261.22,102.3754,351.9471,117338.36,3188.91,4.33
2/17/2025,5936.09,2307.58,1257.94,102.2224,345.916,119072.36,3217.76,4.33
2/18/2025,5928.26,2307.58,1254.66,102.0694,339.8849,120806.36,3246.61,4.33
2/19/2025,5920.43,2307.58,1251.38,101.9164,333.8538,122540.36,3275.46,4.33
2/20/2025,5912.6,2307.58,1248.1,101.7634,327.8227,124274.36,3304.31,4.33
2/21/2025,5904.77,2307.58,1244.82,101.6104,321.7916,126008.36,3333.16,4.33
2/22/2025,5896.94,2307.58,1241.54,101.4574,315.7605,127742.36,3362.01,4.33
2/23/2025,5889.11,2307.58,1238.26,101.3044,309.7294,129476.36,3390.86,4.33
2/24/2025,5881.28,2307.58,1234.98,101.1514,303.6983,131210.36,3419.71,4.33
2/25/2025,5873.45,2307.58,1231.7,100.9984,297.6672,132944.36,3448.56,4.33
2/26/2025,5865.62,2307.58,1228.42,100.8454,291.6361,134678.36,3477.41,4.33
2/27/2025,5857.79,2307.58,1225.14,100.6924,285.605,136412.36,3506.26,4.33
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
